date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:07:54	11146/11146	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:00%20GMT	http://www.klonnewbio.com/swhz.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/swhz.html	(from http://www.klonnewbio.com/)
10:07:55	11818/11818	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:00%20GMT	http://www.klonnewbio.com/job.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/job.html	(from http://www.klonnewbio.com/)
10:07:55	10773/10773	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:00%20GMT	http://www.klonnewbio.com/contact.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/contact.html	(from http://www.klonnewbio.com/)
10:07:56	18227/18227	---M--	200	added ('OK')	image/png	etag:%22689a083-4733-5708629287880%22	http://www.klonnewbio.com/images/index_05.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/index_05.png	(from http://www.klonnewbio.com/)
10:07:56	94843/94843	---M-Z	200	added ('OK')	application/javascript	etag:%22689a0bb-1727b-5708629287880%22	http://www.klonnewbio.com/js/jquery-1.11.0.min.js	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/js/jquery-1.11.0.min.js	(from http://www.klonnewbio.com/)
10:07:56	18273/18273	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:02%20GMT	http://www.klonnewbio.com/product.php?lm=1	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/product1e7c.html	(from http://www.klonnewbio.com/)
10:08:04	48372/48372	---M--	200	added ('OK')	image/jpeg	etag:%226e88011-bcf4-5708629287880%22	http://www.klonnewbio.com/upimg/2018070423072772.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070423072772.jpg	(from http://www.klonnewbio.com/)
10:08:04	20698/20698	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:09%20GMT	http://www.klonnewbio.com/product.php?lm=2	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/product86fe.html	(from http://www.klonnewbio.com/)
10:08:20	142623/142623	---M--	200	added ('OK')	image/png	etag:%226e8801b-22d1f-5708629287880%22	http://www.klonnewbio.com/upimg/2018070815102091.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070815102091.png	(from http://www.klonnewbio.com/)
10:08:20	20653/20653	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:25%20GMT	http://www.klonnewbio.com/product.php?lm=3	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/product5603.html	(from http://www.klonnewbio.com/)
10:08:22	165276/165276	---M--	200	added ('OK')	image/jpeg	etag:%226e88024-2859c-5708629287880%22	http://www.klonnewbio.com/upimg/2018070816213270.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070816213270.jpg	(from http://www.klonnewbio.com/)
10:08:22	18263/18263	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:27%20GMT	http://www.klonnewbio.com/product.php?lm=4	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/product0aac.html	(from http://www.klonnewbio.com/)
10:08:22	165276/165276	---M--	200	added ('OK')	image/jpeg	etag:%226e88023-2859c-5708629287880%22	http://www.klonnewbio.com/upimg/2018070816211297.jpg	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070816211297.jpg	(from http://www.klonnewbio.com/)
10:08:22	18251/18251	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:28%20GMT	http://www.klonnewbio.com/product.php?lm=5	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/productfb5d.html	(from http://www.klonnewbio.com/)
10:08:23	113038/113038	---M--	200	added ('OK')	image/png	etag:%226e8801f-1b98e-5708629287880%22	http://www.klonnewbio.com/upimg/2018070815115083.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070815115083.png	(from http://www.klonnewbio.com/)
10:08:23	20668/20668	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:28%20GMT	http://www.klonnewbio.com/product.php?lm=6	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/producteed4.html	(from http://www.klonnewbio.com/)
10:08:26	35528/35528	---M--	200	added ('OK')	image/png	etag:%226e8801d-8ac8-5708629287880%22	http://www.klonnewbio.com/upimg/2018070815110358.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070815110358.png	(from http://www.klonnewbio.com/)
10:08:26	18251/18251	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:31%20GMT	http://www.klonnewbio.com/product.php?lm=7	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/product07ae.html	(from http://www.klonnewbio.com/)
10:08:31	54251/54251	---M--	200	added ('OK')	image/png	etag:%226e8801e-d3eb-5708629287880%22	http://www.klonnewbio.com/upimg/2018070815112282.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070815112282.png	(from http://www.klonnewbio.com/)
10:08:31	18263/18263	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:37%20GMT	http://www.klonnewbio.com/product.php?lm=8	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/product147e.html	(from http://www.klonnewbio.com/)
10:08:49	159569/159569	---M--	200	added ('OK')	image/png	etag:%226e8801c-26f51-5708629287880%22	http://www.klonnewbio.com/upimg/2018070815104337.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070815104337.png	(from http://www.klonnewbio.com/)
10:08:50	2471/2471	---M--	200	added ('OK')	image/png	etag:%226e88010-9a7-5708629287880%22	http://www.klonnewbio.com/upimg/2018070422524011.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070422524011.png	(from http://www.klonnewbio.com/)
10:08:50	170100/170100	---M--	200	added ('OK')	image/png	etag:%226e88020-29874-5708629287880%22	http://www.klonnewbio.com/upimg/2018070815120573.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070815120573.png	(from http://www.klonnewbio.com/)
10:08:50	3316/3316	---M--	200	added ('OK')	image/png	etag:%226e8800c-cf4-5708629287880%22	http://www.klonnewbio.com/upimg/2018070422522175.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070422522175.png	(from http://www.klonnewbio.com/)
10:08:50	150450/150450	---M--	200	added ('OK')	image/png	etag:%226e88021-24bb2-5708629287880%22	http://www.klonnewbio.com/upimg/2018070815131597.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070815131597.png	(from http://www.klonnewbio.com/)
10:08:51	119849/119849	---M--	200	added ('OK')	image/png	etag:%226e88022-1d429-5708629287880%22	http://www.klonnewbio.com/upimg/2018070815133627.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070815133627.png	(from http://www.klonnewbio.com/)
10:08:51	3601/3601	---M--	200	added ('OK')	image/png	etag:%226e88007-e11-5708629287880%22	http://www.klonnewbio.com/upimg/2018070422520056.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070422520056.png	(from http://www.klonnewbio.com/)
10:08:51	3530/3530	---M--	200	added ('OK')	image/png	etag:%226e88006-dca-5708629287880%22	http://www.klonnewbio.com/upimg/2018070422512331.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070422512331.png	(from http://www.klonnewbio.com/)
10:08:51	10815/10815	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:56%20GMT	http://www.klonnewbio.com/news_show.php?id=7	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/news_show8803.html	(from http://www.klonnewbio.com/)
10:08:51	10815/10815	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:57%20GMT	http://www.klonnewbio.com/news_show.php?id=5	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/news_showd61c.html	(from http://www.klonnewbio.com/)
10:08:52	10815/10815	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:57%20GMT	http://www.klonnewbio.com/news_show.php?id=3	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/news_showd708.html	(from http://www.klonnewbio.com/)
10:08:52	10777/10777	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:57%20GMT	http://www.klonnewbio.com/news_show.php?id=1	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/news_show681a.html	(from http://www.klonnewbio.com/)
10:08:52	10833/10833	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:57%20GMT	http://www.klonnewbio.com/news_show.php?id=8	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/news_showc3c9.html	(from http://www.klonnewbio.com/)
10:08:52	10833/10833	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:58%20GMT	http://www.klonnewbio.com/news_show.php?id=6	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/news_show3a9f.html	(from http://www.klonnewbio.com/)
10:08:52	10833/10833	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:58%20GMT	http://www.klonnewbio.com/news_show.php?id=4	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/news_showdcfd.html	(from http://www.klonnewbio.com/)
10:08:53	10833/10833	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:08:58%20GMT	http://www.klonnewbio.com/news_show.php?id=2	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/news_show0b30.html	(from http://www.klonnewbio.com/)
10:08:53	4777/4777	---M-Z	200	added ('OK')	application/javascript	etag:%22689a0bd-12a9-5708629287880%22	http://www.klonnewbio.com/js/wow.min.js	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/js/wow.min.js	(from http://www.klonnewbio.com/)
10:08:54	3202/3202	---M--	200	added ('OK')	image/png	etag:%22689a082-c82-5708629287880%22	http://www.klonnewbio.com/images/index_02.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/index_02.png	(from http://www.klonnewbio.com/css/style.css)
10:08:54	359/359	---M--	200	added ('OK')	image/gif	etag:%22689a095-167-5708629287880%22	http://www.klonnewbio.com/images/themes.gif	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/themes.gif	(from http://www.klonnewbio.com/css/style.css)
10:08:54	26507/26507	---M--	200	added ('OK')	image/png	etag:%22689a090-678b-5708629287880%22	http://www.klonnewbio.com/images/index_48.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/index_48.png	(from http://www.klonnewbio.com/)
10:08:54	1842/1842	---M--	200	added ('OK')	image/png	etag:%22689a084-732-5708629287880%22	http://www.klonnewbio.com/images/index_10.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/index_10.png	(from http://www.klonnewbio.com/css/style.css)
10:08:54	1061/1061	---M--	200	added ('OK')	image/png	etag:%22689a092-425-5708629287880%22	http://www.klonnewbio.com/images/more_03.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/more_03.png	(from http://www.klonnewbio.com/css/style.css)
10:08:55	1058/1058	---M--	200	added ('OK')	image/png	etag:%22689a091-422-5708629287880%22	http://www.klonnewbio.com/images/index_51.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/index_51.png	(from http://www.klonnewbio.com/css/style.css)
10:08:55	1078/1078	---M--	200	added ('OK')	image/png	etag:%22689a076-436-5708629287880%22	http://www.klonnewbio.com/images/cp_12.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/cp_12.png	(from http://www.klonnewbio.com/css/style.css)
10:08:55	210/210	---M--	200	added ('OK')	image/png	etag:%2268988d1-d2-5708629287880%22	http://www.klonnewbio.com/demo/images/icon_19.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/demo/images/icon_19.png	(from http://www.klonnewbio.com/css/style.css)
10:08:56	5270/5270	---M--	200	added ('OK')	image/png	etag:%22689a077-1496-5708629287880%22	http://www.klonnewbio.com/images/cp_19.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/images/cp_19.png	(from http://www.klonnewbio.com/css/style.css)
10:08:56	13017/13017	---M-Z	200	added ('OK')	text/css	etag:%226898995-32d9-575596a72c980%22	http://www.klonnewbio.com/en/css/style.css	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/css/style.css	(from http://www.klonnewbio.com/en/)
10:08:56	70294/70294	---M-Z	200	added ('OK')	text/css	etag:%226898993-11296-5708629287880%22	http://www.klonnewbio.com/en/css/animate.min.css	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/css/animate.min.css	(from http://www.klonnewbio.com/en/)
10:08:57	4895/4895	---M-Z	200	added ('OK')	application/javascript	etag:%226899b19-131f-5708629287880%22	http://www.klonnewbio.com/en/js/responsiveslides.min.js	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/js/responsiveslides.min.js	(from http://www.klonnewbio.com/en/)
10:08:57	21550/21550	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:02%20GMT	http://www.klonnewbio.com/en/index.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/index-2.html	(from http://www.klonnewbio.com/en/)
10:08:57	10022/10022	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:03%20GMT	http://www.klonnewbio.com/en/about.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/about.html	(from http://www.klonnewbio.com/en/)
10:08:58	23491/23491	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:03%20GMT	http://www.klonnewbio.com/en/product.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/product.html	(from http://www.klonnewbio.com/en/)
10:08:58	11498/11498	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:03%20GMT	http://www.klonnewbio.com/en/dzfw.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/dzfw.html	(from http://www.klonnewbio.com/en/)
10:08:58	15577/15577	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:03%20GMT	http://www.klonnewbio.com/en/news.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news.html	(from http://www.klonnewbio.com/en/)
10:08:58	11020/11020	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:04%20GMT	http://www.klonnewbio.com/en/swhz.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/swhz.html	(from http://www.klonnewbio.com/en/)
10:08:59	11657/11657	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:04%20GMT	http://www.klonnewbio.com/en/job.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/job.html	(from http://www.klonnewbio.com/en/)
10:08:59	10758/10758	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:04%20GMT	http://www.klonnewbio.com/en/contact.php	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/contact.html	(from http://www.klonnewbio.com/en/)
10:08:59	18273/18273	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:04%20GMT	http://www.klonnewbio.com/en/product.php?lm=1	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/product1e7c.html	(from http://www.klonnewbio.com/en/)
10:08:59	20703/20703	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:05%20GMT	http://www.klonnewbio.com/en/product.php?lm=2	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/product86fe.html	(from http://www.klonnewbio.com/en/)
10:08:59	20661/20661	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:05%20GMT	http://www.klonnewbio.com/en/product.php?lm=3	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/product5603.html	(from http://www.klonnewbio.com/en/)
10:09:00	18273/18273	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:05%20GMT	http://www.klonnewbio.com/en/product.php?lm=4	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/product0aac.html	(from http://www.klonnewbio.com/en/)
10:09:00	18255/18255	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:05%20GMT	http://www.klonnewbio.com/en/product.php?lm=5	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/productfb5d.html	(from http://www.klonnewbio.com/en/)
10:09:00	20731/20731	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:06%20GMT	http://www.klonnewbio.com/en/product.php?lm=6	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/producteed4.html	(from http://www.klonnewbio.com/en/)
10:09:00	18263/18263	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:06%20GMT	http://www.klonnewbio.com/en/product.php?lm=7	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/product07ae.html	(from http://www.klonnewbio.com/en/)
10:09:01	18273/18273	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:06%20GMT	http://www.klonnewbio.com/en/product.php?lm=8	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/product147e.html	(from http://www.klonnewbio.com/en/)
10:09:01	18227/18227	---M--	200	added ('OK')	image/png	etag:%226899b00-4733-5708629287880%22	http://www.klonnewbio.com/en/images/index_05.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/images/index_05.png	(from http://www.klonnewbio.com/en/)
10:09:01	8463/8463	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:06%20GMT	http://www.klonnewbio.com/en/news_show.php?id=7	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news_show8803.html	(from http://www.klonnewbio.com/en/)
10:09:01	8487/8487	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:06%20GMT	http://www.klonnewbio.com/en/news_show.php?id=5	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news_showd61c.html	(from http://www.klonnewbio.com/en/)
10:09:01	8463/8463	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:07%20GMT	http://www.klonnewbio.com/en/news_show.php?id=3	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news_showd708.html	(from http://www.klonnewbio.com/en/)
10:09:02	8487/8487	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:07%20GMT	http://www.klonnewbio.com/en/news_show.php?id=1	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news_show681a.html	(from http://www.klonnewbio.com/en/)
10:09:02	8476/8476	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:07%20GMT	http://www.klonnewbio.com/en/news_show.php?id=8	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news_showc3c9.html	(from http://www.klonnewbio.com/en/)
10:09:02	8500/8500	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:07%20GMT	http://www.klonnewbio.com/en/news_show.php?id=6	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news_show3a9f.html	(from http://www.klonnewbio.com/en/)
10:09:02	8464/8464	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:08%20GMT	http://www.klonnewbio.com/en/news_show.php?id=4	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news_showdcfd.html	(from http://www.klonnewbio.com/en/)
10:09:02	94843/94843	---M-Z	200	added ('OK')	application/javascript	etag:%226899b18-1727b-5708629287880%22	http://www.klonnewbio.com/en/js/jquery-1.11.0.min.js	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/js/jquery-1.11.0.min.js	(from http://www.klonnewbio.com/en/)
10:09:02	8488/8488	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:08%20GMT	http://www.klonnewbio.com/en/news_show.php?id=2	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/news_show0b30.html	(from http://www.klonnewbio.com/en/)
10:09:03	4777/4777	---M-Z	200	added ('OK')	application/javascript	etag:%226899b1a-12a9-5708629287880%22	http://www.klonnewbio.com/en/js/wow.min.js	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/en/js/wow.min.js	(from http://www.klonnewbio.com/en/)
10:09:04	10164/10164	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:09%20GMT	http://www.klonnewbio.com/about.php?id=1	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/about681a.html	(from http://www.klonnewbio.com/about.php)
10:09:04	10179/10179	---M-Z	200	added ('OK')	text/html	date:Fri,%2027%20Dec%202019%2002:09:09%20GMT	http://www.klonnewbio.com/about.php?id=3	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/aboutd708.html	(from http://www.klonnewbio.com/about.php)
10:09:04	2425/2425	---M--	200	added ('OK')	image/png	etag:%226e88027-979-5708629287880%22	http://www.klonnewbio.com/upimg/2018070817340945.png	E:/owen/software/wamp/Apache24/htdocs/backup/klonnewbio/klon/www.klonnewbio.com/upimg/2018070817340945.png	(from http://www.klonnewbio.com/about.php)
